﻿时间,收盘点位,市值,PE-TTM(加权平均值)
2008-11-20,1577.48,1393806444556.4998,15.9485
2008-11-19,1597.22,1402550513810.6997,16.0486
2008-11-18,1503.11,1300856263408.6,14.8849
2008-11-17,1637.92,1413741145233.3003,16.1766
2008-11-14,1593.99,1360190485560.3003,15.5639
2008-11-13,1551.15,1329737363830.9,15.2154
2008-11-12,1483.04,1272197906794.1,14.557
2008-11-11,1472.9,1266824308385.9998,14.4955
2008-11-10,1484,1290934937896.0005,14.7714
2008-11-07,1386.26,1194431867091.9998,13.6934
2008-11-06,1368.29,1171156868885.3,13.4266
2008-11-05,1385.5,1196870415227.4,13.7214
2008-11-04,1337.19,1154730919643.2002,13.2383
2008-11-03,1353.26,1153162671718.7,13.2203
2008-10-31,1368.19,1166074024677.6,13.3683
2008-10-30,1400.47,1204306145703.9998,13.9022
2008-10-29,1366.58,1169896730261.1,12.5612
2008-10-28,1421.25,1230840722057.4004,13.0984
2008-10-27,1385.01,1200044929069.9,12.7464
2008-10-24,1501.36,1313760023363.9,13.9199
2008-10-23,1543.7,1347496867981.7,14.2745
2008-10-22,1546.94,1368242414599.5002,14.4764
2008-10-21,1588.56,1413747555428.8003,14.4457
2008-10-20,1606.11,1438276979329,14.6922
2008-10-17,1557.97,1393626524387.9,14.2361
2008-10-16,1538.66,1372763025642.1003,14.0294
2008-10-15,1615.29,1455573681600.3003,14.8758
2008-10-14,1648.28,1519782124166.3003,15.5791
2008-10-13,1686.74,1549019239492.1003,15.8789
2008-10-10,1643.18,1522353111736.2998,15.6055
2008-10-09,1719.37,1588697463355.4,16.2856
2008-10-08,1747.8,1598353514951.7004,16.3846
2008-10-07,1791.02,1623724195368.8003,16.6446
2008-10-06,1803.99,1616214987638.7004,16.5677
2008-09-26,1916.43,1724231830624.7007,17.6749
2008-09-25,1897.19,1723222162438.9,17.6646
2008-09-24,1817.97,1649455628688.4,16.9084
2008-09-23,1792.86,1630353837899.5002,16.7126
2008-09-22,1878.07,1709303465579.5994,17.5219
2008-09-19,1785.5,1602841151445.2998,16.4306
2008-09-18,1634.33,1461573237793.8,14.9825
2008-09-17,1680.19,1504966285792.5,15.4273
2008-09-16,1718.76,1509241346880.8,15.4711
2008-09-12,1740.74,1505734202269.1997,15.4351
2008-09-11,1720.53,1474371927999.7998,15.1137
2008-09-10,1763.67,1523606897427.3003,15.6184
2008-09-09,1747.99,1508536457961.3003,15.4639
2008-09-08,1725.8,1508533521446.2004,15.4638
2008-09-05,1800.22,1598380268116.6997,16.3849
2008-09-04,1847.63,1631956799363.5002,16.729
2008-09-03,1833.98,1628519507637.9004,16.6938
2008-09-02,1842.08,1620911455785.4,16.6158
2008-09-01,1844.17,1622636342378.6,16.6335
2008-08-29,1900.03,1668251264639.1,17.0044
2008-08-28,1852.33,1637926678485.7998,17.0327
2008-08-27,1836.56,1635923055744.6,16.5902
2008-08-26,1835.25,1623728711478.4,16.4665
2008-08-25,1910.94,1667354693027.6006,16.9446
2008-08-22,1921.16,1661936322390.9,14.9336
2008-08-21,1967.32,1694975976137.9,15.2752
2008-08-20,2069.23,1802200755217.4,16.176
2008-08-19,1925.11,1673653937616.1997,15.0418
2008-08-18,1900.11,1664680580500.1,14.9737
2008-08-15,2019.69,1766824012981.1,15.9276
2008-08-14,2019.53,1760951409987.8997,16.0793
2008-08-13,2020.67,1768015585693.9,16.1438
2008-08-12,2008.61,1747441981711.9,16.0018
2008-08-11,1988.16,1749366668650.6,16.0144
2008-08-08,2086.19,1841035745601.2,16.9865
2008-08-07,2207.18,1942116541514.6003,17.831
2008-08-06,2208.26,1919129304867.2,17.7096
2008-08-05,2194.78,1886370824308.5,17.4074
2008-08-04,2261.6,1909347806681.8003,17.6023
2008-08-01,2328.2,1959013209705.1,18.0602
2008-07-31,2319.38,1943823847629.1997,17.9293
2008-07-30,2401.49,2028857436286.8003,18.7204
2008-07-29,2412.97,2023605765998.2,18.6719
2008-07-28,2461.69,2049480135798.9,18.9495
2008-07-25,2427.96,2009120999226.9,18.5763
2008-07-24,2467.37,2032209068080.8,18.7898
2008-07-23,2397.49,1975111835313.7,18.2618
2008-07-22,2412.28,1974190747239.6,18.2557
2008-07-21,2420.35,1995691119035.3,18.4545
2008-07-18,2338.64,1946363800742.7,17.9984
2008-07-17,2254.93,1847294043044.4,17.0823
2008-07-16,2285.95,1869470571344.5996,17.2873
2008-07-15,2371.49,1893162233487.5,17.5064
2008-07-14,2456.97,1942451616552.3,17.9684
2008-07-11,2425.7,1933141313281.3,17.8823
2008-07-10,2446.09,1940157715877.2996,17.9472
2008-07-09,2501.37,1988930511249.6,18.3984
2008-07-08,2410.17,1908968343686,17.6587
2008-07-07,2383.33,1880656094319.6997,17.3968
2008-07-04,2252.75,1780117175735.1003,16.4668
2008-07-03,2276.36,1814695791146.5,16.7866
2008-07-02,2217.11,1783368615584.6003,16.4968
2008-07-01,2200.27,1780174682045.7998,16.4673
2008-06-30,2277.01,1848554008783.6,17.0998
2008-06-27,2303.89,1874687312805.3003,17.3416
2008-06-26,2483.12,2039755126409.201,18.8685
2008-06-25,2482.3,2060964703467.7,19.0647
2008-06-24,2361.22,1981519399466.3,18.3298
2008-06-23,2363.56,2020628431658.5,18.6916
2008-06-20,2443.77,2145470915783.8,19.8464
2008-06-19,2405.06,2106711602456.2,19.4879
2008-06-18,2617.4,2240700650482.6,20.7273
2008-06-17,2470.21,2080381274740,19.2443
2008-06-16,2568.37,2125901757108.3003,19.6654
2008-06-13,2567.67,2075272599169.5,19.1971
2008-06-12,2649.64,2136771058833.6,19.7659
2008-06-11,2702.26,2196536791906.7,20.3188
2008-06-10,2754.26,2252988237972.9995,20.841
2008-06-06,3009.61,2459789080364.4,22.754
2008-06-05,3014.3,2489903465314.9995,23.0326
2008-06-04,3051.95,2481556321205.5,22.9553
2008-06-03,3111.32,2506834274905.3,23.1892
2008-06-02,3119.54,2528869242731.8,23.393
2008-05-30,3109.87,2517175182380.1,23.2848
2008-05-29,3059.31,2457877858623.2,22.7363
2008-05-28,3145.64,2472275805349.6997,22.8695
2008-05-27,3057.12,2388358225871.3,22.0932
2008-05-26,3054.54,2434734734598.6,22.5222
2008-05-23,3166.49,2486513762169.5996,23.0012
2008-05-22,3210.68,2479088102012.6,22.9325
2008-05-21,3263.09,2511920012465.7,23.2282
2008-05-20,3169.34,2376524603455.4,21.9762
2008-05-19,3348.02,2496751128372.3,23.0879
2008-05-16,3370.23,2530511253472.1,23.4001
2008-05-15,3405.19,2566733246191.5,23.7351
2008-05-14,3402.25,2539855433159.101,23.4865
2008-05-13,3335.91,2486333882733.6,22.9916
2008-05-12,3349.59,2513651547664.9,23.2442
2008-05-09,3307.24,2498380891080.3003,23.103
2008-05-08,3293.35,2519184773491.899,23.2954
2008-05-07,3202.5,2477341122960.101,22.9084
2008-05-06,3366.46,2600632220953.9004,24.0485
2008-05-05,3408.15,2628653128721.5,24.3076
2008-04-30,3333.91,2548559875436.0996,23.567
2008-04-29,3169.02,2381735985216.9,22.0318
2008-04-28,3113.68,2349552199701.5,21.8301
2008-04-25,3156.56,2407413434873.3,19.9436
2008-04-24,3105.69,2391992254895.3003,19.8082
2008-04-23,2837.42,2179790636892.6003,18.063
2008-04-22,2702.38,2065297095601.0996,17.0832
2008-04-21,2652.28,2014362518136.4,16.85
2008-04-18,2639.12,2045119342781.3003,17.1452
2008-04-17,2766.87,2169957845547.8997,18.3248
2008-04-16,2878.37,2206048992630.8,18.6296
2008-04-15,2969.36,2245596144605.4,18.9636
2008-04-14,2921.19,2210232648865,18.7058
2008-04-11,3127.43,2370328055048.6,20.0608
2008-04-10,3105.73,2356079362979.9004,19.9525
2008-04-09,3040.26,2344642037935.8003,19.8445
2008-04-08,3196.1,2490294671490.7,21.0917
2008-04-07,3159.27,2492575721239.1,21.1231
